Fecha;lon;lat
2451543.5;45.6858601;-2.3045711
2451548.5;45.8664641;-2.3016314
2451553.5;46.0471177;-2.2986585
2451558.5;46.2277798;-2.2956558
2451563.5;46.4085001;-2.2926441
2451568.5;46.5892803;-2.2896036
2451573.5;46.7700693;-2.286529
2451578.5;46.9509048;-2.2834444
2451583.5;47.131808;-2.2803364
2451588.5;47.3127249;-2.2771913
2451593.5;47.4936758;-2.2740335
2451598.5;47.6746984;-2.2708574
2451603.5;47.855744;-2.2676433
2451608.5;48.0368116;-2.2644121
2451613.5;48.2179507;-2.2611671
2451618.5;48.399124;-2.2578851
2451623.5;48.5803097;-2.2545806
2451628.5;48.7615623;-2.2512656
2451633.5;48.9428609;-2.2479165
2451638.5;49.1241665;-2.2445395
2451643.5;49.3055304;-2.2411537
2451648.5;49.4869511;-2.2377381
2451653.5;49.6683783;-2.2342897
2451658.5;49.8498525;-2.2308323
2451663.5;50.0313918;-2.2273502
2451668.5;50.212942;-2.2238319
2451673.5;50.3945263;-2.2203023
2451678.5;50.5761805;-2.2167532
2451683.5;50.7578541;-2.2131665
2451688.5;50.9395496;-2.2095645
2451693.5;51.1213154;-2.2059479
2451698.5;51.3031119;-2.202294
2451703.5;51.4849202;-2.1986198
2451708.5;51.6667947;-2.1949346
2451713.5;51.8487117;-2.1912146
2451718.5;52.0306344;-2.1874687
2451723.5;52.2126151;-2.183714
2451728.5;52.3946495;-2.1799285
2451733.5;52.5766881;-2.1761121
2451738.5;52.7587737;-2.1722873
2451743.5;52.9409218;-2.1684366
2451748.5;53.1230779;-2.164551
2451753.5;53.3052684;-2.1606555
2451758.5;53.4875268;-2.1567394
2451763.5;53.669801;-2.1527862
2451768.5;53.852097;-2.1488196
2451773.5;54.0344619;-2.1448374
2451778.5;54.2168535;-2.140818
2451783.5;54.3992564;-2.1367804
2451788.5;54.5817248;-2.1327314
2451793.5;54.7642319;-2.128647
2451798.5;54.9467433;-2.1245389
2451803.5;55.1293127;-2.1204222
2451808.5;55.3119322;-2.1162736
2451813.5;55.4945537;-2.1120961
2451818.5;55.6772223;-2.1079108
